Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2024","2024","kg/ha","19607.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2024","2024","t","281548.03","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2017","2017","kg/ha","36018","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2017","2017","t","500574.27","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2018","2018","kg/ha","37726.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2018","2018","t","608502.69","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2019","2019","kg/ha","38234.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2019","2019","t","734170.53","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2020","2020","kg/ha","37660.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2020","2020","t","627570.34","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2021","2021","kg/ha","38420","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2021","2021","t","827239.29","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2022","2022","kg/ha","35686.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2022","2022","t","845238.38","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2023","2023","kg/ha","35417.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2023","2023","t","1044762.87","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01354","Strawberries","2024","2024","kg/ha","36329.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01354","Strawberries","2024","2024","t","989466.91","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2017","2017","kg/ha","23983.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2017","2017","t","188101.82","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2018","2018","kg/ha","21283.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2018","2018","t","189016.91","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2019","2019","kg/ha","17138.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2019","2019","t","139007.01","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2020","2020","kg/ha","16437.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2020","2020","t","132811.85","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2021","2021","kg/ha","17951.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2021","2021","t","151109.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2022","2022","kg/ha","23992.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2022","2022","t","223187.52","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2023","2023","kg/ha","20150.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2023","2023","t","221106.64","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01241.01","String beans","2024","2024","kg/ha","18108.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01241.01","String beans","2024","2024","t","193642.32","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2017","2017","kg/ha","52553.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2017","2017","t","14689752.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2018","2018","kg/ha","53885","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2018","2018","t","14187839.52","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2019","2019","kg/ha","51115.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2019","2019","t","16039036","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2020","2020","kg/ha","69768.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2020","2020","t","14009141.95","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2021","2021","kg/ha","50472.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2021","2021","t","16866766.96","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","49734.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2022","2022","t","14530586.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","50373","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2023","2023","t","15624086.94","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","52356.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01801","Sugar beet","2024","2024","t","15124480.96","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","67089.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2017","2017","t","94911922.63","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","67317.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2018","2018","t","98370700.49","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","66289.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2019","2019","t","98908034.97","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","63447","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2020","2020","t","98502906.38","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","66540.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2021","2021","t","97703455.81","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","66200.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2022","2022","t","99313984.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","64024.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2023","2023","t","93567684.38","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","64319.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01802","Sugar cane","2024","2024","t","95675776.63","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","1081.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01445","Sunflower seed","2017","2017","t","2475216.69","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","1079.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01445","Sunflower seed","2018","2018","t","2476836.95","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","1099.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01445","Sunflower seed","2019","2019","t","2421120.06","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","1147.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01445","Sunflower seed","2020","2020","t","2586210.09","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","1144.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01445","Sunflower seed","2021","2021","t","2585229.79","E","Estimated value",""
